a,TSNE_1,TSNE_2,X
X27.57,1.71149345462699,-7.85277757920968, cell(Pancreas)
X28.57,1.77022425471818,-7.90768711163587, cell(Pancreas)
X30.57,1.67281164340008,-7.75534429806875, cell(Pancreas)
X33.57,1.51422127147509,-7.59050824868257, cell(Pancreas)
X34.57,1.64998272412549,-7.77507702194784, cell(Pancreas)
X36.57,1.66798192152172,-7.94910894424223, cell(Pancreas)
X45.57,1.75096635452104,-7.78100017447724, cell(Pancreas)
X47.57,1.65594500993755,-7.89007915993906, cell(Pancreas)
X49.57,1.44516253129147,-7.86717093252268, cell(Pancreas)
X2.58,-0.0950480893713491,-8.27102241164087,Stromal cell_Smoc2 high(Pancreas)
X0.39,0.118526332035084,-8.41280465513826,Columnar epithelium(Small-Intestine)
X3.58,-0.249984171305831,-8.19500174253844,Stromal cell_Smoc2 high(Pancreas)
X4.58,0.0990291323442912,-8.27870118302383,Stromal cell_Smoc2 high(Pancreas)
X0.69,0.0529529414083897,-8.37886393899595,Ovarian vascular surface endothelium cell(Ovary)
X7.58,-0.316342524409231,-8.33408159993012,Stromal cell_Smoc2 high(Pancreas)
X12.58,-0.28726177833856,-8.63419831200687,Stromal cell_Smoc2 high(Pancreas)
X14.58,0.0911028462953722,-8.15576189289668,Stromal cell_Smoc2 high(Pancreas)
X15.58,-0.174317847428305,-8.134964913031,Stromal cell_Smoc2 high(Pancreas)
X25.58,-0.114741525454111,-8.25316874181609,Stromal cell_Smoc2 high(Pancreas)
X0.28,-0.398883805571504,-7.87673187208105,Pit cell_Ifrd1 high(Stomach)
X26.58,0.282586630385742,-8.30293649464709,Stromal cell_Smoc2 high(Pancreas)
X39.58,0.120039033663483,-8.31652962764506,Stromal cell_Smoc2 high(Pancreas)
X41.58,0.106113536449327,-8.21016590260741,Stromal cell_Smoc2 high(Pancreas)
X44.58,-0.0627199369726178,-8.42604923371912,Stromal cell_Smoc2 high(Pancreas)
X2.60,-0.484870335897469,-7.74206522726993,Macrophage(Pancreas)
X49.60,1.02332291465412,-5.9434805532123,Macrophage(Pancreas)
X1.61,0.140707860771161,-8.7605003539589,Stromal cell_Fn1 high(Pancreas)
X12.61,-0.076369171052531,-8.77269084265122,Stromal cell_Fn1 high(Pancreas)
X0.11,3.86641172496235,-8.90672502580592,TS_Rps28_high(Trophoblast-Stem-Cell)
X19.61,0.219261898118318,-8.47997644363903,Stromal cell_Fn1 high(Pancreas)
X21.61,0.0986725753562649,-8.65600344356154,Stromal cell_Fn1 high(Pancreas)
X23.61,0.154107296935024,-8.71875003284158,Stromal cell_Fn1 high(Pancreas)
X24.61,-0.145052497948374,-8.71158031044725,Stromal cell_Fn1 high(Pancreas)
X25.61,-0.0171336302414904,-8.42030570981868,Stromal cell_Fn1 high(Pancreas)
X29.61,-0.141706056239888,-8.27581189073418,Stromal cell_Fn1 high(Pancreas)
X36.61,0.0523085792067029,-8.50206115747258,Stromal cell_Fn1 high(Pancreas)
X39.61,0.0123174213530894,-8.4665757295524,Stromal cell_Fn1 high(Pancreas)
X48.61,0.0766568888936346,-8.49273496670951,Stromal cell_Fn1 high(Pancreas)
X0.24,-8.65645392270658,-0.203257023182409,Spermatogonia_1700001P01Rik high(Testis)
X10.78,-8.55206283858958,-0.0811671990656829,Cartilage cell_Prg4 high(Neonatal-Rib)
X0.42,-8.56993725887288,-0.201573069442434,Macrophage_Spp1 high(Placenta)
X27.78,-8.59045242901946,-0.166254671631871,Cartilage cell_Prg4 high(Neonatal-Rib)
X32.80,-8.85429996727074,-0.160980307217892,Cartilage cell_Cxcl14 high(Neonatal-Rib)
X42.80,-8.97143317842327,-0.161327531620096,Cartilage cell_Cxcl14 high(Neonatal-Rib)
X0.78,-8.92914184722896,-0.536051587377802,Stromal cell_Gas6 high(Neonatal-Skin)
X2.82,-9.0611422314385,-0.58350678284039,Cartilage cell_Col2a1 high(Neonatal-Rib)
X7.82,-8.62883830569603,-0.149401747459563,Cartilage cell_Col2a1 high(Neonatal-Rib)
X1.96,-8.63237003779819,-0.201523203629889,Preosteoblast/Osteoblast/Bone cell/Cartilage cell(Neonatal-Calvaria)
X13.96,-8.65513143945389,-0.224563517012753,Preosteoblast/Osteoblast/Bone cell/Cartilage cell(Neonatal-Calvaria)
X20.96,-8.71569603703897,-0.196728397913296,Preosteoblast/Osteoblast/Bone cell/Cartilage cell(Neonatal-Calvaria)
X22.96,-8.58791674763224,-0.168988458539121,Preosteoblast/Osteoblast/Bone cell/Cartilage cell(Neonatal-Calvaria)
X28.96,-8.61191962216085,-0.227415974311173,Preosteoblast/Osteoblast/Bone cell/Cartilage cell(Neonatal-Calvaria)
X46.96,-8.75199186363733,-0.175570169763257,Preosteoblast/Osteoblast/Bone cell/Cartilage cell(Neonatal-Calvaria)
X13.97,-8.81045784116071,-0.125488642484325,Dividng cell(Neonatal-Calvaria)
X25.97,-8.54949904892173,-0.253799364984805,Dividng cell(Neonatal-Calvaria)
X42.97,-8.78131757896041,-0.273180182159916,Dividng cell(Neonatal-Calvaria)
X7.123,-0.255495662631466,-8.80633667894293,Stromal cell(Mammary-Gland-Pregrancy)
X9.123,-0.206344066098367,-8.76623277992239,Stromal cell(Mammary-Gland-Pregrancy)
X33.123,-0.201416584780828,-8.5216248990837,Stromal cell(Mammary-Gland-Pregrancy)
X34.123,-0.549403663974909,-8.75287340496538,Stromal cell(Mammary-Gland-Pregrancy)
X1.131,-0.356349859522657,-9.25776875890673,Muscle cell_Pi16 high(Mammary-Gland-Involution)
X48.136,-0.258928322252358,-7.79021724574005,AT2 Cell(Lung)
X18.139,1.16727663727983,-5.64855688607694,Kuppfer cell(Liver)
X1.141,1.10819209751179,-5.89672825906475,Endothelial cell(Liver)
X9.141,1.1966011751361,-5.82975312867172,Endothelial cell(Liver)
X27.141,1.1732135755315,-5.87701110309827,Endothelial cell(Liver)
X28.141,1.07045407444086,-5.91976203828898,Endothelial cell(Liver)
X29.141,1.03701384790447,-5.89520683687833,Endothelial cell(Liver)
X30.141,1.06004781865981,-5.92568216376932,Endothelial cell(Liver)
X32.141,1.15589457172266,-5.95284179091114,Endothelial cell(Liver)
X34.141,1.06251972826559,-5.88045406652732,Endothelial cell(Liver)
X43.141,1.10427414534137,-5.9485946724465,Endothelial cell(Liver)
X48.141,1.10307859146739,-5.92763789827744,Endothelial cell(Liver)
X0.29,4.20685021480417,-8.87817895560239,Antral mucous cell (Stomach)
X0.173,4.37869041243682,-8.51232757242836,Pyramidal neuron cell(Fetal_Brain)
X0.49,4.25712837542389,-8.51072334342334,Spongiotrophoblast_Phlda2 high(Placenta)
X0.67,4.5632522990128,-8.28144603395888,Granulosa cell_Inhba high(Ovary)
X8.172,4.43599689029917,-8.49930534960652,Pyramidal neuron cell(Fetal_Brain)
X26.172,4.64030610708447,-8.19490489300148,Pyramidal neuron cell(Fetal_Brain)
X0.4,4.2905287193588,-9.08180724043723,Stromal cell_Has1 high(Uterus)
X27.172,4.10494017993032,-8.80378024078365,Pyramidal neuron cell(Fetal_Brain)
X33.172,4.58874983153997,-8.24398454398019,Pyramidal neuron cell(Fetal_Brain)
X3.173,4.66427134963955,-8.2296427033182,Radial glia_Fabp7 high(Fetal_Brain)
X10.173,4.73506799361903,-8.19074221556472,Radial glia_Fabp7 high(Fetal_Brain)
X29.173,5.00747540747517,-8.02914319184954,Radial glia_Fabp7 high(Fetal_Brain)
X6.174,4.46659757683026,-8.30079782067751,Granule neurons(Fetal_Brain)
X7.174,4.34630409680861,-8.26711025155133,Granule neurons(Fetal_Brain)
X0.74,4.4349453002504,-8.1380929835865,Osteoblast_Ppic high(Neonatal-Skin)
X8.174,4.56024314142001,-7.96286502945104,Granule neurons(Fetal_Brain)
X32.174,4.60903850060583,-8.18226473620213,Granule neurons(Fetal_Brain)
X37.174,4.63539888933779,-8.19809482731153,Granule neurons(Fetal_Brain)
X48.174,4.30329509722305,-8.76724859713575,Granule neurons(Fetal_Brain)
X1.175,4.29516755907917,-8.39203731274966,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X4.175,4.42444792670006,-8.36100440229354,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X47.175,4.41819573523102,-8.86342541356737,Postmitotic neurons_Lhx9 high(Fetal_Brain)
X4.177,4.73970164369147,-8.16643811354751,Schwann cell(Fetal_Brain)
X8.177,4.46854108489396,-8.37168933177413,Schwann cell(Fetal_Brain)
X16.177,4.27252654601756,-8.38555640385458,Schwann cell(Fetal_Brain)
X19.177,4.29675444003722,-8.60442194204008,Schwann cell(Fetal_Brain)
X32.177,4.20483728791816,-8.39359169888615,Schwann cell(Fetal_Brain)
X34.177,4.05498229593397,-8.60802629259656,Schwann cell(Fetal_Brain)
X39.177,4.12962883026361,-8.42076450554586,Schwann cell(Fetal_Brain)
X0.187,4.17208966567722,-9.13451372713053,Myelinating oligodendrocyte(Brain)
X0.26,4.39538992782121,-9.46378314670411,Stomach cell_Gkn2 high(Stomach)
X0.44,3.95111838630471,-9.2600197685935,Progenitor trophoblast_Gjb3 high(Placenta)
X0.65,4.10376376845469,-9.28573164772611,Cumulus cell_Ube2c high(Ovary)
X0.12,4.44259746439359,-9.59318065532555,MEF(Trophoblast-Stem-Cell)
X1.186,4.27603817707166,-9.57969269204194,Myelinating oligodendrocyte(Brain)
X0.23,4.38879510329089,-9.66823012511132,Elongating spermatid(Testis)
X0.59,4.17230790963136,-9.42793953532459,Stromal cell_Smoc2 high(Pancreas)
X2.186,4.11533667953609,-9.60513977872137,Myelinating oligodendrocyte(Brain)
X3.186,3.92041774427316,-9.00491358583493,Myelinating oligodendrocyte(Brain)
X4.186,4.35240099810071,-9.77217867552496,Myelinating oligodendrocyte(Brain)
X5.186,4.0906176926465,-8.96054320022715,Myelinating oligodendrocyte(Brain)
X9.186,4.0141915529431,-9.42336249368193,Myelinating oligodendrocyte(Brain)
X10.186,4.48158944770739,-9.64374564325097,Myelinating oligodendrocyte(Brain)
X11.186,3.88586351551059,-9.3617777093984,Myelinating oligodendrocyte(Brain)
X12.186,4.131898281257,-9.40777519061564,Myelinating oligodendrocyte(Brain)
X13.186,4.24132065201007,-9.58737568526849,Myelinating oligodendrocyte(Brain)
X15.186,4.46410452110213,-9.68096175983642,Myelinating oligodendrocyte(Brain)
X17.186,4.38519167580611,-9.75602995793519,Myelinating oligodendrocyte(Brain)
X18.186,4.16210003265769,-9.45615365574101,Myelinating oligodendrocyte(Brain)
X19.186,4.07680325085686,-9.35541637418057,Myelinating oligodendrocyte(Brain)
X20.186,3.85902852486945,-9.11441922741772,Myelinating oligodendrocyte(Brain)
X21.186,4.36612827997294,-9.47511133578506,Myelinating oligodendrocyte(Brain)
X22.186,4.38497997772265,-9.44211043835131,Myelinating oligodendrocyte(Brain)
X23.186,4.46509761415934,-9.66195073747221,Myelinating oligodendrocyte(Brain)
X24.186,4.48849560102452,-9.52229241604057,Myelinating oligodendrocyte(Brain)
X25.186,3.92171770781787,-9.33788353272368,Myelinating oligodendrocyte(Brain)
X26.186,4.51918716895342,-9.54503413855898,Myelinating oligodendrocyte(Brain)
X27.186,4.07361064732661,-9.18623169176358,Myelinating oligodendrocyte(Brain)
X29.186,3.8089194055502,-8.8579758698798,Myelinating oligodendrocyte(Brain)
X30.186,4.0618674208271,-9.02993440616556,Myelinating oligodendrocyte(Brain)
X31.186,3.81025828788041,-9.35152610605382,Myelinating oligodendrocyte(Brain)
X32.186,4.56512132713302,-9.54582638114803,Myelinating oligodendrocyte(Brain)
X33.186,3.99246427949931,-9.42831371424507,Myelinating oligodendrocyte(Brain)
X34.186,4.10942832699506,-9.54468639486523,Myelinating oligodendrocyte(Brain)
X36.186,4.32972793754331,-9.36854446496928,Myelinating oligodendrocyte(Brain)
X37.186,4.11010881643756,-9.07839926825016,Myelinating oligodendrocyte(Brain)
X39.186,4.14307572000337,-9.16797783685676,Myelinating oligodendrocyte(Brain)
X40.186,3.98457254235678,-8.99590575556129,Myelinating oligodendrocyte(Brain)
X46.186,4.28900352511874,-9.36205236194751,Myelinating oligodendrocyte(Brain)
X47.186,4.3913590899162,-9.76883959244472,Myelinating oligodendrocyte(Brain)
X0.81,4.33941676002455,-9.88654187974725,Cartilage cell_Cxcl14 high(Neonatal-Rib)
X32.198,0.144027197141873,-7.94077981109223,Stromal cell_Car3 high(Bladder)
X43.198,-0.701316018673333,-7.85480847160174,Stromal cell_Car3 high(Bladder)
X48.200,-0.462577577552924,-7.7772092036476,Smooth muscle cell(Bladder)
X0.56,0.0943274543225531,17.0466514879951,Monocyte_Elane high(Peripheral_Blood)
X0.202,0.0516103632913406,17.0550812418289,Urothelium(Bladder)
X2.201,0.0279486472544568,17.1001932723229,Urothelium(Bladder)
X8.201,0.0738045537498996,17.0452308830078,Urothelium(Bladder)
X13.201,0.0933964220769762,17.0681253809031,Urothelium(Bladder)
X16.201,-0.0196437679624176,17.0859147327334,Urothelium(Bladder)
X17.201,0.0911939520865937,17.1471911085984,Urothelium(Bladder)
X20.201,0.0669056100166353,17.0303377416897,Urothelium(Bladder)
X21.201,0.128959039041348,17.0144347046884,Urothelium(Bladder)
X26.201,0.0751928801150679,17.0548639738686,Urothelium(Bladder)
X27.201,0.0741804051168424,17.0429715393717,Urothelium(Bladder)
X31.201,0.0598086336607335,17.0742097968051,Urothelium(Bladder)
X33.201,0.104454611236854,17.0036680313105,Urothelium(Bladder)
X34.201,0.0399334648647804,16.9944812606412,Urothelium(Bladder)
X35.201,0.104252834468469,17.0868964562001,Urothelium(Bladder)
X38.201,0.103967071219829,17.033175061031,Urothelium(Bladder)
X0.13,1.35897231458844,-3.04580587287443,B cell(Thymus)
X0,1.54483393328806,-3.21448056129194,H1ESC
X0.36,1.25975513545203,-3.46610260088315,Epithelial cell_Kcne3 high(Small-Intestine)
X0.53,1.46984442883089,-2.91611036914875,Monocyte_F13a1 high(Peripheral_Blood)
X0.60,1.65864302752354,-3.18278722011361,Ductal cell(Pancreas)
X0.71,1.68782992158308,-3.19563846766875,Small luteal cell(Ovary)
X0.1,-2.15979472255002,-9.50252485343209,Stromal cell_Ccl11 high(Uterus)
X0.2,2.04903817616183,-4.41439682829805,Endothelial cell_Tm4sf1 high(Uterus)
X0.55,1.59593163213011,-2.85408059827094,Neutrophil_Camp high(Peripheral_Blood)
X0.63,2.00908833891822,-2.97607697796354,Stroma cell (Ovary)
X0.3,1.41516093616008,-3.42572077474702,Stromal cell_Hsd11b2 high(Uterus)
X0.16,0.837277490375642,-3.00360039990325,DPT cell(Thymus)
X0.31,8.65273272584322,-5.28910883762416,Stomach cell_Mt2 high(Stomach)
X0.68,4.29713248758024,-2.90398563159459,Cumulus cell_Car14 high(Ovary)
X0.34,-4.43084243774477,-1.27194475998031,Marginal zone B cell(Spleen)
X0.5,-6.25616047217573,0.977596952421276,Glandular epithelium_Sprr2f high(Uterus)
X0.83,-9.77644608547764,-0.752659870342767,Cartilage cell_Col2a1 high(Neonatal-Rib)
X0.6,-3.20114052331336,-4.90986212696562,Macrophage(Uterus)
X0.17,1.34613535752434,-3.12646332092766,Spermatocyte_1700001F09Rik high(Testis)
X0.7,-0.282874553754493,-3.565907147107,NK cell(Uterus)
X0.45,1.3775707757163,-3.01063097293049,PE lineage cell_Gkn2 high(Placenta)
X0.48,1.45738430831679,-3.11454591028855,Invasive spongiotrophoblast(Placenta)
X0.84,0.0556743284653826,2.6876379632994,Erythroblast_Hba-a1 high(Neonatal-Rib)
X0.8,-2.92067586028488,-9.10383945771982,Muscle cell_Mgp high(Uterus)
X0.9,-2.96916339194182,-8.59903048240831,Stromal cell_Cxcl14 high(Uterus)
X0.80,-6.17031388988175,2.25712818115445,Stromal cell_Acta1 high(Neonatal-Rib)
X0.57,1.58516038604677,-6.37383823625311,Endothelial cell_Fabp4 high(Pancreas)
X0.73,5.57799532007005,-3.1896784866662,Thecal cell(Ovary)
X0.14,0.385202004713614,-2.7370844270413,Proliferating thymocyte(Thymus)
X0.18,2.83104973807256,-5.85278101436064,Spermatocyte_Calm2 high(Testis)
X0.72,5.73334854949188,-2.82195924677348,Large luteal cell(Ovary)
X0.21,-3.16738830167452,11.3040321290591,Spermatocyte_Mesp1 high(Testis)
X0.33,-1.03723253289759,-2.95102079528915,T cell(Spleen)
X0.22,10.6039597721453,-10.6901506963464,Spermatids_Cst13 high(Testis)
X0.47,0.238266229628046,6.46565677396876,PE lineage cell_S100g high(Placenta)
X0.25,8.46482933401533,-6.29270950940307,Dividing cell(Stomach)
X0.46,1.78495919511682,6.99499736709309,Spiral artery trophoblast giant cells(Placenta)
X0.30,9.92918343361416,-5.21903807035085,Stomach cell_Muc5ac high(Stomach)
X0.64,6.06976654942646,-2.72121399383498,luteal cells(Ovary)
X0.32,-8.4691397407807,-11.8540980050358,Parietal cell (Stomach)
X0.51,-3.7391359128121,0.459023735753576,B cell_Vpreb3 high(Peripheral_Blood)
X0.54,-1.70092634031549,0.0988010712565207,Macrophage_S100a4 high(Peripheral_Blood)
X0.70,4.47306732452356,-2.77753051059126,Granulosa cell_Kctd14 high(Ovary)
X0.76,1.32915260812748,-2.96158158176477,Adipocyte(Neonatal-Skin)
X0.77,-9.33079744715062,-7.6685081905625,Brown adipose tissue_Cidea high(Neonatal-Skin)
X0.79,-9.03737201994338,0.0036603527244353,Cartilage cell_Prg4 high(Neonatal-Rib)
X0.82,4.40840366871847,2.04185429986271,Neutrophil(Neonatal-Rib)
X36.3,-2.58794053183805,-9.75284613586287,Stromal cell_Has1 high(Uterus)
X42.7,-2.5684824472978,-9.63300748802708,Muscle cell_Mgp high(Uterus)
X37.8,-2.64682795308116,-9.5921653844682,Stromal cell_Cxcl14 high(Uterus)
X45.134,-2.47961269891013,-9.70596218674967,Stromal cell(Mammary-Gland-Involution)
X46.134,-2.49285294363246,-9.68982347458477,Stromal cell(Mammary-Gland-Involution)
X1,-2.53314170748603,-9.658220291615,Stromal cell_Ccl11 high(Uterus)
X15.134,-2.48983624324358,-9.74454954400998,Stromal cell(Mammary-Gland-Involution)
X47.7,-2.58225145105012,-9.53557058184859,Muscle cell_Mgp high(Uterus)
X2,-2.55971781867297,-9.66528389222101,Stromal cell_Ccl11 high(Uterus)
X15.123,-2.43217268824372,-9.68986438896389,Stromal cell(Mammary-Gland-Pregrancy)
X3,-2.59681901201308,-9.76083747332782,Stromal cell_Ccl11 high(Uterus)
X4,-2.62620132455561,-9.67002267052564,Stromal cell_Ccl11 high(Uterus)
X5,-2.4738086680005,-9.66749379147459,Stromal cell_Ccl11 high(Uterus)
X6,-2.63989508197126,-9.45676178804298,Stromal cell_Ccl11 high(Uterus)
X11.7,-2.45282579383003,-9.58755657903134,Muscle cell_Mgp high(Uterus)
X7,-2.58904209105508,-9.71116090152448,Stromal cell_Ccl11 high(Uterus)
X8,-2.5190873866741,-9.64343595443533,Stromal cell_Ccl11 high(Uterus)
X22.3,-2.54801652996888,-9.80381385810644,Stromal cell_Has1 high(Uterus)
X9,-2.59516486741205,-9.86125708285065,Stromal cell_Ccl11 high(Uterus)
X10,-2.61138993457197,-9.68814267221691,Stromal cell_Ccl11 high(Uterus)
X11,-2.40545629753546,-9.75029770758063,Stromal cell_Ccl11 high(Uterus)
X45.131,-2.07170399035755,-9.70208727145705,Muscle cell_Pi16 high(Mammary-Gland-Involution)
X10.134,-2.16161199087494,-9.73750416451636,Stromal cell(Mammary-Gland-Involution)
X12,-2.53203343431403,-9.75341077445402,Stromal cell_Ccl11 high(Uterus)
X13,-2.55801118229633,-9.68816076953154,Stromal cell_Ccl11 high(Uterus)
X14,-2.46557876773334,-9.7343805010451,Stromal cell_Ccl11 high(Uterus)
X9.134,-2.12126055738509,-9.80525080773562,Stromal cell(Mammary-Gland-Involution)
X15,-2.53001974497293,-9.72884816051522,Stromal cell_Ccl11 high(Uterus)
X16,-2.52824974111102,-9.7790771143892,Stromal cell_Ccl11 high(Uterus)
X17,-2.67642474759077,-9.53987826270487,Stromal cell_Ccl11 high(Uterus)
X18,-2.54978230534894,-9.64283289659735,Stromal cell_Ccl11 high(Uterus)
X19,-2.59308737058048,-9.72958455527145,Stromal cell_Ccl11 high(Uterus)
X20,-2.62702627826854,-9.69410968808237,Stromal cell_Ccl11 high(Uterus)
X21,-2.40755810831677,-9.72976013605514,Stromal cell_Ccl11 high(Uterus)
X22,-2.57245405705482,-9.75389348135671,Stromal cell_Ccl11 high(Uterus)
X8.134,-2.11446986795822,-9.73901597015976,Stromal cell(Mammary-Gland-Involution)
X24,-2.33236634966254,-9.75160579605138,Stromal cell_Ccl11 high(Uterus)
X25,-2.55050753993002,-9.71535876775143,Stromal cell_Ccl11 high(Uterus)
X26,-2.60062723052866,-9.63761696793549,Stromal cell_Ccl11 high(Uterus)
X27,-2.54259894476636,-9.65542641641256,Stromal cell_Ccl11 high(Uterus)
X28,-2.6254960549628,-9.69733212971276,Stromal cell_Ccl11 high(Uterus)
X29,-2.26059131956793,-9.73649260267293,Stromal cell_Ccl11 high(Uterus)
X30,-2.57383990134009,-9.67122440601168,Stromal cell_Ccl11 high(Uterus)
X31,-2.64069251458551,-9.62414504556785,Stromal cell_Ccl11 high(Uterus)
X32,-2.53223426414309,-9.61847694244703,Stromal cell_Ccl11 high(Uterus)
X33,-2.56083675663735,-9.72615006621885,Stromal cell_Ccl11 high(Uterus)
X34,-2.54066334454662,-9.76546449989174,Stromal cell_Ccl11 high(Uterus)
X35,-2.64321157588253,-9.51988029131684,Stromal cell_Ccl11 high(Uterus)
X36,-2.6001521659379,-9.71256987652229,Stromal cell_Ccl11 high(Uterus)
X37,-2.60248620321082,-9.70357568132234,Stromal cell_Ccl11 high(Uterus)
X38,-2.61502946533273,-9.67357092394695,Stromal cell_Ccl11 high(Uterus)
X20.3,-2.57744895447607,-9.76582535761742,Stromal cell_Has1 high(Uterus)
X39,-2.64474055150699,-9.72191364487913,Stromal cell_Ccl11 high(Uterus)
X40,-2.53797839597364,-9.74767083806373,Stromal cell_Ccl11 high(Uterus)
X41,-2.53679435326436,-9.6323373100903,Stromal cell_Ccl11 high(Uterus)
X42,-2.53574011044377,-9.84503243966893,Stromal cell_Ccl11 high(Uterus)
X43,-2.55846841738751,-9.6604919685155,Stromal cell_Ccl11 high(Uterus)
X44,-2.55676116474136,-9.75045510595647,Stromal cell_Ccl11 high(Uterus)
X45,-2.55379207097408,-9.61552674705894,Stromal cell_Ccl11 high(Uterus)
X46,-2.55401150220412,-9.66862014866484,Stromal cell_Ccl11 high(Uterus)
X47,-2.54586212617634,-9.71539878470706,Stromal cell_Ccl11 high(Uterus)
X48,-2.65220283276434,-9.78785801620335,Stromal cell_Ccl11 high(Uterus)
X2.3,-2.49079827411394,-9.79226107722956,Stromal cell_Has1 high(Uterus)
X49,-2.56848713443818,-9.8188011769378,Stromal cell_Ccl11 high(Uterus)
X13.1,2.2160517807293,-4.85414470082806,Endothelial cell_Tm4sf1 high(Uterus)
X17.1,2.34306159006992,-5.02749324099592,Endothelial cell_Tm4sf1 high(Uterus)
X29.1,2.10893755952201,-4.77325513589237,Endothelial cell_Tm4sf1 high(Uterus)
X41.1,2.21984218217344,-5.04043238797974,Endothelial cell_Tm4sf1 high(Uterus)
X27.56,2.02096876269073,-5.38361942885946,Endothelial cell_Fabp4 high(Pancreas)
X1.1,2.05861080806679,-5.05016852760523,Endothelial cell_Tm4sf1 high(Uterus)
X9.1,2.07660182192431,-5.01491619301644,Endothelial cell_Tm4sf1 high(Uterus)
X18.1,2.09306588407223,-5.00475687134801,Endothelial cell_Tm4sf1 high(Uterus)
X19.1,2.13796882061016,-5.01353358245497,Endothelial cell_Tm4sf1 high(Uterus)
X39.7,-4.53736435844663,1.89277010508443,Muscle cell_Mgp high(Uterus)
X2.1,-4.638623924972,2.14204172522275,Endothelial cell_Tm4sf1 high(Uterus)
X9.8,-3.02759706100213,-8.63505249740399,Stromal cell_Cxcl14 high(Uterus)
X25.74,-4.78672292516026,2.21710793240744,Osteoblast_Dlk1 high(Neonatal-Skin)
X39.77,-4.82611779849929,2.28841324408379,Stromal cell_Gas6 high(Neonatal-Skin)
X47.89,-4.75127080601151,2.45990437360016,Stromal cell_Ndn high(Neonatal-Muscle)
X3.1,2.10737994595453,-5.04915398010726,Endothelial cell_Tm4sf1 high(Uterus)
X15.1,2.22245873037024,-5.04519199477421,Endothelial cell_Tm4sf1 high(Uterus)
X20.1,2.30629221131933,-4.88077153468652,Endothelial cell_Tm4sf1 high(Uterus)
